card_id,user_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
3954,220,Visa,Debit,5/20/2024,YES,1,23018,7/10/2024,2018,No
1645,220,Mastercard,Debit (Prepaid),4/22/2024,YES,1,2,2/20/2024,2020,No
2697,220,Mastercard,Credit,12/24/2024,YES,3,23500,4/12/2024,2012,No
4043,1343,Amex,Credit,2/22/2024,YES,1,5300,7/16/2024,2016,No
612,1343,Mastercard,Debit,12/22/2024,NO,2,12738,1/20/2024,2020,No
855,1343,Visa,Credit,6/22/2024,YES,1,8700,1/20/2024,2020,No
856,1343,Visa,Debit,5/21/2024,YES,2,5752,1/20/2024,2020,No
2329,1930,Mastercard,Debit,11/20/2024,YES,1,15416,3/14/2024,2014,No
613,1930,Mastercard,Debit (Prepaid),5/23/2024,YES,1,73,1/20/2024,2020,No
614,1930,Mastercard,Credit,10/22/2024,YES,1,15700,1/20/2024,2020,No
1646,1260,Mastercard,Credit,5/21/2024,YES,1,10100,2/20/2024,2020,No
6081,1260,Amex,Credit,7/24/2024,YES,2,0,12/13/2024,2013,No
857,1260,Visa,Credit,7/22/2024,YES,1,11000,1/20/2024,2020,No
3773,96,Mastercard,Credit,12/24/2024,YES,1,18300,7/6/2024,2008,No
3695,96,Mastercard,Debit,4/23/2024,YES,2,19959,7/3/2024,2013,No
361,96,Visa,Credit,10/20/2024,YES,2,24300,1/17/2024,2017,No
5175,96,Visa,Credit,7/21/2024,NO,2,18900,10/9/2024,2013,No
4878,1166,Visa,Debit,11/14/2024,YES,1,14574,9/14/2024,2014,No
1222,1166,Mastercard,Credit,8/21/2024,YES,2,14100,2/10/2024,2010,No
5822,1166,Visa,Debit,12/12/2024,YES,2,23737,12/4/2024,2010,No
2649,1533,Mastercard,Credit,4/21/2024,YES,1,11800,4/10/2024,2013,No
3097,1533,Mastercard,Debit,6/22/2024,YES,2,27594,5/11/2024,2011,No
4625,1533,Visa,Credit,3/23/2024,YES,2,15300,9/6/2024,2010,No
858,88,Visa,Credit,4/24/2024,YES,1,4800,1/20/2024,2020,No
3226,1451,Mastercard,Debit,6/24/2024,YES,1,34319,6/1/2024,2013,No
3790,1451,Visa,Debit,4/13/2024,YES,2,10831,7/6/2024,2011,No
250,1451,Visa,Debit,3/23/2024,YES,1,20475,1/10/2024,2015,No
5530,1451,Mastercard,Credit,3/15/2024,NO,2,6500,11/8/2024,2011,No
6006,57,Mastercard,Debit,2/20/2024,YES,2,17614,12/10/2024,2013,No
6069,1335,Mastercard,Debit,12/20/2024,YES,2,51133,12/12/2024,2012,No
615,1335,Mastercard,Debit (Prepaid),7/24/2024,YES,1,115,1/20/2024,2020,No
2330,1335,Mastercard,Debit (Prepaid),9/20/2024,YES,1,54,3/14/2024,2014,No
3583,1335,Mastercard,Debit,8/23/2024,YES,2,32036,6/14/2024,2014,No
5066,816,Visa,Debit,6/20/2024,YES,2,13593,10/6/2024,2006,No
2968,816,Mastercard,Debit,2/22/2024,YES,2,13343,5/8/2024,2011,No
3774,816,Mastercard,Debit,5/24/2024,YES,2,6103,7/6/2024,2008,No
3891,816,Mastercard,Debit,6/16/2024,YES,1,2646,7/9/2024,2015,No
4468,816,Amex,Credit,8/21/2024,YES,1,9200,8/18/2024,2018,No
404,1081,Amex,Credit,6/21/2024,YES,2,21200,1/20/2024,2020,No
3427,1081,Mastercard,Credit,1/24/2024,YES,1,10400,6/9/2024,2010,No
3892,1081,Mastercard,Debit,7/22/2024,YES,1,27377,7/9/2024,2016,No
5568,1385,Mastercard,Credit,10/24/2024,YES,1,20900,11/9/2024,2010,No
3807,1385,Mastercard,Debit,4/24/2024,YES,2,39632,7/7/2024,2013,No
4955,1385,Mastercard,Debit (Prepaid),1/20/2024,YES,2,44,10/1/2024,2013,No
4344,1385,Visa,Debit,1/21/2024,YES,1,48489,8/10/2024,2014,No
4190,1385,Visa,Debit,1/8/2024,YES,2,32725,8/6/2024,2013,No
1256,1385,Visa,Debit,12/22/2024,YES,2,36940,2/10/2024,2010,No
405,1125,Amex,Credit,9/20/2024,YES,1,23100,1/20/2024,2020,No
616,1125,Mastercard,Debit,12/22/2024,YES,1,41040,1/20/2024,2020,No
4881,1125,Amex,Credit,12/21/2024,YES,2,13200,9/15/2024,2015,No
3601,1125,Visa,Debit,5/21/2024,YES,2,29200,6/15/2024,2015,No
617,1952,Mastercard,Debit,10/22/2024,YES,3,13831,1/20/2024,2020,No
1647,1870,Mastercard,Credit,3/24/2024,NO,1,18900,2/20/2024,2020,No
1914,1870,Visa,Debit,2/20/2024,YES,1,39850,2/20/2024,2020,No
5984,1345,Visa,Credit,9/20/2024,YES,1,13900,12/9/2024,2011,No
2497,1345,Visa,Debit,12/20/2024,YES,2,17470,4/5/2024,2008,No
2187,1345,Mastercard,Debit,9/21/2024,YES,1,2267,3/8/2024,2014,No
2234,1345,Visa,Debit,4/14/2024,YES,2,4031,3/9/2024,2014,No
4208,1345,Mastercard,Debit,11/23/2024,YES,2,21833,8/7/2024,2011,No
287,1345,Visa,Debit,5/21/2024,YES,2,16857,1/11/2024,2017,No
5633,1345,Visa,Debit,5/23/2024,NO,1,2518,11/10/2024,2010,No
3775,1345,Mastercard,Debit,3/20/2024,YES,2,12863,7/6/2024,2010,No
3060,1695,Mastercard,Credit,7/22/2024,YES,2,12700,5/10/2024,2015,No
114,1695,Visa,Debit,12/21/2024,YES,3,2851,1/6/2024,2007,No
48,1695,Amex,Credit,6/20/2024,YES,2,4100,1/4/2024,2004,No
274,1695,Mastercard,Debit,1/16/2024,YES,2,20838,1/11/2024,2011,No
1648,1906,Mastercard,Debit,10/20/2024,YES,2,2721,2/20/2024,2020,No
2834,1985,Visa,Credit,7/23/2024,YES,1,400,5/2/2024,2018,No
4781,1985,Mastercard,Debit,3/20/2024,YES,2,416,9/10/2024,2010,No
4085,1985,Mastercard,Debit,12/24/2024,YES,2,625,8/1/1996,2014,No
1095,1604,Visa,Debit,9/22/2024,YES,2,20858,2/6/2024,2011,No
5653,1604,Mastercard,Credit,11/11/2024,YES,2,11200,11/11/2024,2013,No
2950,1604,Visa,Credit,2/23/2024,YES,2,8800,5/7/2024,2009,No
2207,1604,Visa,Debit,12/24/2024,YES,1,10360,3/8/2024,2009,No
6077,1604,Visa,Debit,7/13/2024,YES,1,11578,12/12/2024,2012,No
2188,1604,Mastercard,Debit,7/20/2024,YES,2,13016,3/8/2024,2008,No
3185,1604,Visa,Debit,7/21/2024,YES,1,13754,5/16/2024,2016,No
1649,1933,Mastercard,Debit (Prepaid),12/21/2024,YES,1,91,2/20/2024,2020,No
1915,1933,Visa,Debit,2/20/2024,YES,2,2094,2/20/2024,2020,No
2766,649,Visa,Debit,7/20/2024,YES,1,14558,4/16/2024,2016,No
1376,649,Visa,Debit,3/23/2024,YES,2,46342,2/17/2024,2017,No
3737,649,Mastercard,Credit,12/23/2024,YES,1,17400,7/5/2024,2016,No
1223,649,Mastercard,Debit,6/24/2024,YES,2,11401,2/10/2024,2016,No
251,649,Visa,Debit,3/24/2024,YES,1,8280,1/10/2024,2010,No
2105,649,Discover,Credit,12/12/2024,YES,1,0,3/6/2024,2008,No
4191,649,Visa,Debit (Prepaid),2/7/2024,YES,1,72,8/6/2024,2011,No
4345,1486,Visa,Credit,6/20/2024,YES,1,9600,8/10/2024,2011,No
1138,1744,Discover,Credit,11/24/2024,YES,2,10000,2/8/2024,2011,No
4209,1744,Mastercard,Debit,3/24/2024,YES,1,10025,8/7/2024,2010,No
133,1744,Mastercard,Debit,12/22/2024,YES,1,9777,1/7/2024,2009,No
1650,1272,Mastercard,Debit,4/21/2024,YES,1,8807,2/20/2024,2020,No
3776,400,Mastercard,Debit (Prepaid),6/18/2024,YES,1,92,7/6/2024,2008,No
3852,400,Mastercard,Credit,5/11/2024,YES,1,11400,7/8/2024,2014,No
3973,400,Mastercard,Debit,11/11/2024,YES,2,16687,7/11/2024,2011,No
2507,400,Mastercard,Debit,5/9/2024,YES,2,3974,4/6/2024,2011,No
5241,1994,Mastercard,Debit,9/16/2024,YES,1,23768,10/11/2024,2011,No
3974,1994,Mastercard,Debit (Prepaid),8/22/2024,YES,1,63,7/11/2024,2011,No
6032,1994,Visa,Credit,12/23/2024,YES,1,21600,12/10/2024,2010,No
2349,572,Visa,Debit,3/24/2024,YES,1,23157,3/15/2024,2015,No
1916,572,Visa,Debit (Prepaid),2/20/2024,YES,2,54,2/20/2024,2020,No
2650,1442,Mastercard,Debit,6/21/2024,YES,2,11986,4/10/2024,2015,No
5814,1853,Mastercard,Credit,5/22/2024,YES,1,12600,12/4/2024,2009,No
6043,1853,Mastercard,Debit,2/21/2024,YES,2,4340,12/11/2024,2012,No
1034,1853,Mastercard,Debit,1/24/2024,NO,2,8149,2/4/2024,2007,No
5654,556,Mastercard,Debit,1/23/2024,YES,1,23688,11/11/2024,2011,No
2,556,Mastercard,Debit,9/21/2024,YES,1,19948,1/1/1995,2011,No
1917,1960,Visa,Debit (Prepaid),4/21/2024,NO,2,69,2/20/2024,2020,No
4527,321,Visa,Credit,5/5/2024,YES,1,9400,9/2/2024,2006,No
293,321,Amex,Credit,8/18/2024,YES,1,3300,1/12/2024,2012,No
35,321,Discover,Credit,5/11/2024,YES,2,11100,1/3/2024,2004,No
5755,321,Mastercard,Debit,1/24/2024,YES,2,23792,12/1/1998,2012,No
4364,483,Mastercard,Debit,9/20/2024,YES,2,13224,8/11/2024,2011,No
5369,483,Mastercard,Credit,12/4/2024,YES,1,10700,11/1/2024,2009,No
2121,483,Mastercard,Credit,4/24/2024,YES,2,13100,3/6/2024,2009,No
5219,404,Visa,Credit,7/24/2024,YES,1,10900,10/10/2024,2010,No
4346,1510,Visa,Credit,11/13/2024,YES,1,6600,8/10/2024,2011,No
1257,1510,Visa,Credit,11/11/2024,YES,1,11400,2/10/2024,2012,No
859,916,Visa,Debit,3/23/2024,YES,1,15847,1/20/2024,2020,No
860,916,Visa,Debit,5/20/2024,YES,1,13006,1/20/2024,2020,No
40,1635,Mastercard,Debit,10/8/2024,YES,2,5029,1/3/2024,2009,No
1309,1635,Visa,Credit,9/23/2024,YES,2,15000,2/12/2024,2012,No
6044,1635,Mastercard,Debit,2/21/2024,YES,2,14348,12/11/2024,2011,No
115,1635,Visa,Debit,10/22/2024,YES,2,24876,1/6/2024,2009,No
618,1635,Mastercard,Debit,6/24/2024,YES,2,13523,1/20/2024,2020,No
381,1635,Mastercard,Debit,4/23/2024,YES,1,21434,1/19/2024,2019,No
2535,1384,Mastercard,Debit,5/16/2024,YES,1,19206,4/7/2024,2011,No
5229,1384,Discover,Credit,3/14/2024,YES,2,15000,10/11/2024,2011,No
3723,1384,Visa,Debit,2/20/2024,YES,2,24617,7/4/2024,2006,No
3171,943,Discover,Credit,2/23/2024,YES,2,6600,5/16/2024,2016,No
5351,1236,Mastercard,Debit,1/24/2024,YES,1,4304,11/1/1997,2012,No
85,1236,Visa,Debit,3/19/2024,YES,2,1269,1/5/2024,2013,No
5815,1236,Mastercard,Debit,6/23/2024,YES,1,3458,12/4/2024,2013,No
4101,1236,Mastercard,Debit,9/22/2024,NO,2,6775,8/1/2024,2012,No
2369,1236,Visa,Credit,1/21/2024,YES,1,8800,3/17/2024,2017,No
6142,1236,Mastercard,Debit,11/24/2024,YES,1,12223,12/19/2024,2019,No
1918,969,Visa,Debit,12/20/2024,YES,2,13478,2/20/2024,2020,No
619,969,Mastercard,Debit,11/20/2024,YES,1,19578,1/20/2024,2020,No
861,969,Visa,Debit,4/24/2024,YES,2,2944,1/20/2024,2020,No
1651,508,Mastercard,Debit,3/23/2024,YES,1,20773,2/20/2024,2020,No
1652,508,Mastercard,Debit,1/22/2024,YES,2,24203,2/20/2024,2020,No
620,508,Mastercard,Debit (Prepaid),7/20/2024,YES,2,98,1/20/2024,2020,No
3428,496,Mastercard,Debit,11/20/2024,YES,2,2727,6/9/2024,2014,No
4517,496,Amex,Credit,3/23/2024,YES,2,6800,9/2/2024,2002,No
3186,496,Visa,Debit,3/19/2024,YES,1,22516,5/16/2024,2016,No
5806,496,Discover,Credit,12/21/2024,YES,2,11500,12/4/2024,2009,No
5176,450,Visa,Debit,12/21/2024,NO,2,15214,10/9/2024,2010,No
862,450,Visa,Debit,12/24/2024,YES,2,23687,1/20/2024,2020,No
4192,450,Visa,Debit,11/21/2024,YES,1,18048,8/6/2024,2007,No
5634,1753,Visa,Debit,3/20/2024,YES,1,25102,11/10/2024,2014,No
2987,304,Visa,Debit,1/22/2024,YES,2,13773,5/8/2024,2008,No
4365,304,Mastercard,Debit,5/21/2024,YES,1,12892,8/11/2024,2011,No
5667,839,Amex,Credit,5/19/2024,YES,2,6600,11/12/2024,2012,No
3187,839,Visa,Debit,4/24/2024,YES,2,25650,5/16/2024,2016,No
4725,839,Mastercard,Debit,6/20/2024,YES,2,37192,9/9/2024,2010,No
4608,138,Mastercard,Debit,4/21/2024,YES,1,5779,9/6/2024,2014,No
2820,138,Visa,Debit,8/23/2024,YES,1,13325,5/1/2024,2011,No
5422,138,Amex,Credit,1/23/2024,YES,1,4000,11/5/2024,2009,No
2807,138,Amex,Credit,2/23/2024,YES,1,6900,5/1/2000,2012,No
4912,43,Mastercard,Debit,10/23/2024,YES,1,35702,9/17/2024,2017,No
1416,43,Amex,Credit,8/24/2024,YES,1,13200,2/20/2024,2020,No
5740,43,Visa,Credit,3/20/2024,YES,2,21700,11/18/2024,2018,No
863,43,Visa,Credit,8/20/2024,NO,1,13700,1/20/2024,2020,No
864,1187,Visa,Debit,10/20/2024,YES,1,24389,1/20/2024,2020,No
2385,1187,Mastercard,Debit (Prepaid),2/20/2024,YES,2,74,3/19/2024,2019,No
91,1187,Amex,Credit,12/20/2024,YES,1,12100,1/6/2024,2011,No
5121,849,Mastercard,Debit,11/22/2024,YES,1,16640,10/8/2024,2009,No
3477,849,Mastercard,Debit,9/13/2024,YES,1,14889,6/10/2024,2011,No
3823,849,Visa,Debit,6/21/2024,YES,1,19080,7/7/2024,2010,No
3169,654,Visa,Credit,10/23/2024,NO,2,7600,5/15/2024,2015,No
5352,1898,Mastercard,Debit,3/23/2024,YES,2,14525,11/1/1997,2014,No
1068,1898,Visa,Debit,2/20/2024,YES,1,15636,2/5/2024,2014,No
5122,1898,Mastercard,Debit,8/23/2024,YES,2,13296,10/8/2024,2016,No
4543,1898,Visa,Credit,3/23/2024,NO,2,10100,9/3/2024,2011,No
2423,1898,Visa,Debit,9/24/2024,NO,1,36412,4/1/2024,2007,No
4566,1971,Visa,Debit,11/23/2024,YES,1,4589,9/4/2024,2012,No
3293,1971,Mastercard,Debit,2/20/2024,YES,1,17474,6/5/2024,2015,No
406,1020,Amex,Credit,5/24/2024,YES,1,12000,1/20/2024,2020,No
1417,1020,Amex,Credit,2/20/2024,YES,1,16900,2/20/2024,2020,No
1224,1020,Mastercard,Debit,7/23/2024,YES,1,26277,2/10/2024,2010,No
2728,1020,Mastercard,Debit,2/20/2024,YES,1,26317,4/14/2024,2014,No
4062,22,Visa,Credit,1/22/2024,YES,2,13600,7/17/2024,2017,No
1653,436,Mastercard,Debit,8/24/2024,NO,2,21540,2/20/2024,2020,No
1342,1823,Mastercard,Debit,3/20/2024,YES,1,37468,2/14/2024,2014,No
5177,1823,Visa,Debit,4/21/2024,NO,1,27864,10/9/2024,2012,No
3638,1823,Visa,Debit (Prepaid),2/20/2024,NO,1,65,6/18/2024,2018,No
4048,1823,Visa,Debit,3/20/2024,YES,1,31842,7/16/2024,2016,No
3244,1823,Visa,Credit,3/20/2024,YES,2,14900,6/2/2024,2011,No
3201,1823,Visa,Credit,8/24/2024,YES,2,12400,5/18/2024,2018,No
5242,589,Mastercard,Debit,12/20/2024,YES,2,14094,10/11/2024,2018,No
4497,589,Mastercard,Debit,1/21/2024,YES,1,8962,9/1/1999,2011,No
2277,49,Mastercard,Debit,2/18/2024,YES,1,15510,3/11/2024,2011,No
3061,49,Mastercard,Debit,6/24/2024,YES,1,20311,5/10/2024,2012,No
3955,49,Visa,Debit,9/23/2024,YES,1,13492,7/10/2024,2010,No
1654,1350,Mastercard,Debit,2/22/2024,YES,2,10015,2/20/2024,2020,No
4257,1525,Mastercard,Debit (Prepaid),12/23/2024,YES,1,77,8/8/2024,2009,No
1077,1525,Amex,Credit,5/22/2024,YES,1,8200,2/6/2024,2016,No
3853,1525,Mastercard,Debit (Prepaid),10/19/2024,YES,2,50,7/8/2024,2008,No
4726,1525,Mastercard,Debit,9/10/2024,YES,1,297,9/9/2024,2009,No
5493,69,Mastercard,Credit,12/22/2024,YES,1,9300,11/7/2024,2014,No
2062,69,Mastercard,Debit,6/23/2024,YES,2,24425,3/4/2024,2006,No
252,69,Visa,Credit,9/21/2024,YES,2,3900,1/10/2024,2010,No
2514,69,Visa,Debit,4/20/2024,YES,1,21098,4/6/2024,2009,No
5253,69,Visa,Credit,1/20/2024,YES,1,10800,10/11/2024,2013,No
3294,69,Mastercard,Debit,6/24/2024,YES,2,6817,6/5/2024,2016,No
62,234,Visa,Credit,2/24/2024,YES,1,12600,1/4/2024,2011,No
5370,234,Mastercard,Debit (Prepaid),11/10/2024,NO,1,42,11/1/2024,2004,No
5861,234,Mastercard,Credit,12/9/2024,YES,2,6400,12/6/2024,2009,No
4799,234,Visa,Credit,7/20/2024,YES,1,9800,9/10/2024,2011,No
2052,234,Visa,Debit,7/23/2024,YES,1,4750,3/3/2024,2011,No
5178,234,Visa,Debit,8/21/2024,NO,2,6532,10/9/2024,2009,No
2355,608,Mastercard,Debit,11/22/2024,YES,1,1044,3/16/2024,2016,No
2278,608,Mastercard,Debit,9/18/2024,YES,1,746,3/11/2024,2011,No
1655,608,Mastercard,Debit (Prepaid),2/20/2024,YES,1,61,2/20/2024,2020,No
5494,1064,Mastercard,Debit (Prepaid),10/8/2024,YES,2,58,11/7/2024,2015,No
4567,374,Visa,Debit,5/22/2024,YES,1,18771,9/4/2024,2009,No
5100,374,Visa,Debit,1/23/2024,YES,1,17108,10/7/2024,2007,No
1919,374,Visa,Debit,10/23/2024,YES,1,12446,2/20/2024,2020,No
3791,374,Visa,Credit,1/21/2024,YES,1,8200,7/6/2024,2013,No
2569,374,Mastercard,Debit,5/22/2024,YES,2,7081,4/8/2024,2010,No
1358,286,Mastercard,Debit,2/24/2024,YES,1,23009,2/15/2024,2015,No
6092,286,Visa,Debit,11/17/2024,YES,2,17973,12/13/2024,2013,No
4450,286,Mastercard,Debit,10/23/2024,YES,1,12254,8/15/2024,2015,No
4782,286,Mastercard,Debit,8/22/2024,YES,1,20799,9/10/2024,2010,No
2463,1419,Mastercard,Debit,3/21/2024,YES,2,27320,4/4/2024,2008,No
4840,1435,Visa,Debit,9/23/2024,YES,2,34818,9/12/2024,2012,No
2360,1435,Visa,Debit,10/20/2024,YES,2,38837,3/16/2024,2016,No
4294,1435,Mastercard,Credit,3/24/2024,YES,2,23500,8/9/2024,2020,No
1343,1683,Mastercard,Debit,6/20/2024,YES,1,13014,2/14/2024,2014,No
5044,1683,Amex,Credit,5/23/2024,YES,2,5500,10/6/2024,2017,No
4697,1683,Visa,Debit,3/20/2024,YES,2,5949,9/8/2024,2008,No
4698,727,Visa,Credit,11/23/2024,YES,2,10700,9/8/2024,2010,No
3808,727,Mastercard,Debit,4/22/2024,YES,1,12451,7/7/2024,2008,No
1920,727,Visa,Credit,4/24/2024,YES,2,6700,2/20/2024,2020,No
4295,727,Mastercard,Debit,4/18/2024,YES,1,19086,8/9/2024,2011,No
2665,727,Visa,Credit,5/21/2024,YES,2,9700,4/10/2024,2016,No
5896,1150,Mastercard,Credit,9/8/2024,YES,2,17200,12/7/2024,2010,No
4672,1150,Mastercard,Debit,6/15/2024,YES,2,29486,9/8/2024,2008,No
1225,1150,Mastercard,Credit,4/23/2024,YES,2,9700,2/10/2024,2011,No
4856,1150,Mastercard,Debit,7/22/2024,YES,2,20111,9/13/2024,2013,No
2551,1150,Visa,Credit,10/21/2024,YES,1,13200,4/7/2024,2014,No
4484,332,Visa,Debit,7/20/2024,YES,1,29728,8/19/2024,2019,No
5816,332,Mastercard,Credit,10/24/2024,NO,1,7900,12/4/2024,2012,No
1198,332,Visa,Debit,7/23/2024,YES,2,12106,2/9/2024,2009,No
253,332,Visa,Debit,1/13/2024,YES,1,7452,1/10/2024,2018,No
1656,487,Mastercard,Debit,7/21/2024,YES,1,28281,2/20/2024,2020,No
2835,487,Visa,Credit,11/13/2024,YES,2,11400,5/2/2024,2014,No
2024,487,Mastercard,Debit,8/24/2024,YES,1,28790,3/1/2024,2009,No
2007,735,Visa,Credit,3/10/2024,YES,1,15700,3/1/1997,2013,No
5431,735,Mastercard,Debit,9/23/2024,YES,1,34075,11/5/2024,2008,No
4651,735,Visa,Credit,4/12/2024,YES,2,18600,9/7/2024,2008,No
1335,137,Amex,Credit,5/24/2024,YES,2,9700,2/14/2024,2014,No
5442,137,Visa,Debit,9/22/2024,YES,2,13352,11/5/2024,2012,No
6114,137,Visa,Debit,3/24/2024,YES,1,28179,12/15/2024,2015,No
5897,570,Mastercard,Debit,1/24/2024,YES,1,19132,12/7/2024,2014,No
4063,1121,Visa,Debit,10/19/2024,YES,1,31535,7/17/2024,2017,No
1372,1121,Mastercard,Debit,1/18/2024,YES,1,51951,2/17/2024,2017,No
5511,1121,Visa,Credit,9/20/2024,YES,1,23400,11/7/2024,2008,No
5817,1121,Mastercard,Debit,8/20/2024,YES,2,4130,12/4/2024,2015,No
3777,1121,Mastercard,Credit,10/11/2024,YES,1,11500,7/6/2024,2010,No
4920,860,Visa,Credit,9/20/2024,YES,2,22100,9/18/2024,2018,No
5412,860,Mastercard,Debit,11/10/2024,YES,1,34722,11/4/2024,2010,No
3534,860,Visa,Debit,12/11/2024,YES,1,21885,6/11/2024,2011,No
5782,860,Mastercard,Debit,7/20/2024,YES,2,39870,12/2/2024,2003,No
5733,518,Visa,Credit,7/21/2024,YES,2,5900,11/17/2024,2017,No
3429,1203,Mastercard,Debit (Prepaid),3/23/2024,YES,2,70,6/9/2024,2009,No
2302,944,Mastercard,Debit,3/23/2024,YES,2,66930,3/12/2024,2012,No
372,944,Mastercard,Debit,5/20/2024,YES,2,72274,1/18/2024,2018,No
2828,944,Mastercard,Debit,9/20/2024,YES,2,130971,5/2/2024,2010,No
1921,944,Visa,Debit,11/24/2024,YES,1,52717,2/20/2024,2020,No
3500,944,Visa,Credit,12/21/2024,NO,1,25500,6/10/2024,2012,No
5550,944,Visa,Debit,10/17/2024,YES,2,42541,11/8/2024,2012,No
1657,388,Mastercard,Debit,4/22/2024,NO,1,5456,2/20/2024,2020,No
5692,388,Visa,Debit,4/14/2024,NO,1,12606,11/13/2024,2013,No
3975,741,Mastercard,Debit,8/20/2024,YES,2,20174,7/11/2024,2011,No
6007,1737,Mastercard,Debit,1/23/2024,YES,1,20090,12/10/2024,2011,No
1096,1737,Visa,Debit,3/21/2024,YES,1,11906,2/6/2024,2009,No
3618,1737,Mastercard,Debit,1/22/2024,YES,1,27888,6/17/2024,2017,No
5756,1737,Mastercard,Debit,4/24/2024,YES,1,24132,12/1/1998,2008,No
3319,1709,Mastercard,Debit,12/23/2024,YES,2,13461,6/6/2024,2010,No
5478,1018,Amex,Credit,8/9/2024,NO,1,9900,11/7/2024,2009,No
2393,1018,Mastercard,Debit,11/9/2024,YES,2,4252,4/1/1994,2019,No
3022,1018,Visa,Credit,12/20/2024,YES,2,9800,5/9/2024,2011,No
4077,1018,Mastercard,Debit,7/19/2024,YES,2,16732,7/19/2024,2019,No
1922,1018,Visa,Debit,1/23/2024,YES,1,13609,2/20/2024,2020,No
5970,1018,Mastercard,Debit,5/13/2024,YES,2,17804,12/9/2024,2009,No
3911,275,Visa,Credit,5/23/2024,YES,2,6200,7/9/2024,2010,No
63,275,Visa,Debit,4/23/2024,YES,1,30891,1/4/2024,2011,No
2769,275,Mastercard,Debit,1/24/2024,YES,1,31873,4/17/2024,2017,No
3036,275,Amex,Credit,7/24/2024,YES,2,15600,5/10/2024,2019,No
3893,1367,Mastercard,Debit (Prepaid),12/22/2024,YES,1,110,7/9/2024,2012,No
2053,1367,Visa,Debit,5/24/2024,YES,2,17405,3/3/2024,2003,No
865,1367,Visa,Debit (Prepaid),12/22/2024,YES,2,58,1/20/2024,2020,No
4643,1367,Mastercard,Credit,10/11/2024,YES,1,9200,9/7/2024,2007,No
1923,1965,Visa,Credit,2/20/2024,YES,2,11200,2/20/2024,2020,No
4917,284,Mastercard,Debit,12/18/2024,YES,1,23206,9/18/2024,2018,No
4347,284,Visa,Debit,4/20/2024,YES,2,35684,8/10/2024,2012,No
5726,284,Mastercard,Debit (Prepaid),11/16/2024,NO,1,76,11/16/2024,2016,No
86,284,Visa,Debit,7/23/2024,YES,2,18270,1/5/2024,2011,No
2931,79,Mastercard,Debit,12/20/2024,YES,2,6588,5/7/2024,2011,No
2671,79,Amex,Credit,3/21/2024,YES,2,12200,4/11/2024,2011,No
1924,79,Visa,Debit,9/22/2024,YES,1,23083,2/20/2024,2020,No
5569,79,Mastercard,Debit,2/22/2024,YES,1,21497,11/9/2024,2009,No
3320,1515,Mastercard,Debit (Prepaid),2/21/2024,YES,3,29,6/6/2024,2012,No
5199,1515,Mastercard,Debit,7/22/2024,YES,2,20165,10/10/2024,2012,No
5557,1515,Discover,Credit,5/22/2024,YES,2,16300,11/9/2024,2011,No
5558,1515,Discover,Credit,3/20/2024,YES,1,11100,11/9/2024,2010,No
2336,1515,Visa,Credit,8/23/2024,YES,2,7700,3/14/2024,2014,No
3712,1934,Mastercard,Credit,1/23/2024,YES,2,6000,7/4/2024,2010,No
1658,9,Mastercard,Debit,4/23/2024,YES,1,2049,2/20/2024,2020,No
1418,9,Amex,Credit,12/22/2024,NO,1,7600,2/20/2024,2020,No
621,9,Mastercard,Debit,1/24/2024,YES,1,14670,1/20/2024,2020,No
4431,1964,Mastercard,Credit,1/17/2024,YES,2,11600,8/14/2024,2014,No
2752,1964,Visa,Debit,4/16/2024,YES,1,14960,4/15/2024,2015,No
2508,1964,Mastercard,Credit,9/21/2024,YES,2,9600,4/6/2024,2015,No
5898,1964,Mastercard,Debit,10/20/2024,YES,2,17367,12/7/2024,2007,No
3321,982,Mastercard,Debit,4/13/2024,YES,1,21358,6/6/2024,2010,No
3824,982,Visa,Credit,9/22/2024,YES,1,16900,7/7/2024,2010,No
3713,982,Mastercard,Credit,9/22/2024,YES,2,8500,7/4/2024,2009,No
4699,982,Visa,Debit,4/13/2024,YES,1,28431,9/8/2024,2008,No
1148,1676,Mastercard,Debit,7/20/2024,YES,2,77,2/8/2024,2016,No
134,1676,Mastercard,Debit,8/24/2024,YES,1,17360,1/7/2024,2010,No
5158,1676,Mastercard,Debit,9/21/2024,YES,2,4055,10/9/2024,2017,No
1020,1519,Mastercard,Debit,9/23/2024,YES,2,14216,2/3/2024,2010,No
2452,1519,Visa,Debit,12/23/2024,NO,2,19037,4/3/2024,2011,No
4210,1519,Mastercard,Debit,1/20/2024,YES,1,16028,8/7/2024,2011,No
2476,1519,Discover,Credit,8/10/2024,YES,1,14200,4/5/2024,2011,No
4626,1098,Visa,Debit,7/23/2024,YES,1,12640,9/6/2024,2009,No
2253,1098,Mastercard,Debit,2/20/2024,YES,2,16868,3/10/2024,2010,No
1320,1098,Mastercard,Debit,11/22/2024,YES,1,11121,2/13/2024,2013,No
5179,1098,Visa,Credit,10/20/2024,YES,1,10000,10/9/2024,2010,No
2424,554,Visa,Debit (Prepaid),7/20/2024,YES,2,56,4/1/2024,2011,No
2308,554,Visa,Debit,1/21/2024,YES,2,27376,3/12/2024,2012,No
6070,554,Mastercard,Debit,7/19/2024,YES,2,32676,12/12/2024,2012,No
